Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,bloomington,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,Library,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Replicate,Sample Name,source_name,SRA Study,Strain,time_of_harvesting,time_series_type,Tissue
SRR8522102,RNA-Seq,60,130718340,PRJNA518903,SAMN10862270,29655,56796623,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325367,GSM3588335,Illumina HiSeq 2500,BRB7_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588335,RAL-321_brain_T=ZT21,SRP183194,RAL-321,T=ZT21,Time-series for RAL-321,whole brain
SRR8522103,RNA-Seq,60,96994920,PRJNA518903,SAMN10862269,29655,42114608,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325368,GSM3588336,Illumina HiSeq 2500,BRB8_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588336,RAL-321_brain_T=ZT23,SRP183194,RAL-321,T=ZT23,Time-series for RAL-321,whole brain
SRR8522104,RNA-Seq,60,161550120,PRJNA518903,SAMN10862268,29655,70567400,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325369,GSM3588337,Illumina HiSeq 2500,BRB2_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588337,RAL-321_fatBody_T=ZT1,SRP183194,RAL-321,T=ZT1,Time-series for RAL-321,whole fat body
SRR8522105,RNA-Seq,60,97776060,PRJNA518903,SAMN10862267,29655,42501267,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325442,GSM3588338,Illumina HiSeq 2500,BRB2_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588338,RAL-321_fatBody_T=ZT3,SRP183194,RAL-321,T=ZT3,Time-series for RAL-321,whole fat body
SRR8522106,RNA-Seq,60,134262060,PRJNA518903,SAMN10862266,29655,59275753,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325443,GSM3588339,Illumina HiSeq 2500,BRB1_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588339,RAL-321_fatBody_T=ZT5,SRP183194,RAL-321,T=ZT5,Time-series for RAL-321,whole fat body
SRR8522107,RNA-Seq,60,143191200,PRJNA518903,SAMN10862265,29655,63197974,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325444,GSM3588340,Illumina HiSeq 2500,BRB2_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588340,RAL-321_fatBody_T=ZT7,SRP183194,RAL-321,T=ZT7,Time-series for RAL-321,whole fat body
SRR8522108,RNA-Seq,60,113405040,PRJNA518903,SAMN10862264,29655,49331844,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325445,GSM3588341,Illumina HiSeq 2500,BRB2_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588341,RAL-321_fatBody_T=ZT9,SRP183194,RAL-321,T=ZT9,Time-series for RAL-321,whole fat body
SRR8522109,RNA-Seq,60,61676340,PRJNA518903,SAMN10862263,29655,27656349,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325446,GSM3588342,Illumina HiSeq 2500,BRB2_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588342,RAL-321_fatBody_T=ZT11,SRP183194,RAL-321,T=ZT11,Time-series for RAL-321,whole fat body
SRR8522110,RNA-Seq,60,118769160,PRJNA518903,SAMN10862262,29655,52227456,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325447,GSM3588343,Illumina HiSeq 2500,BRB2_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588343,RAL-321_fatBody_T=ZT13,SRP183194,RAL-321,T=ZT13,Time-series for RAL-321,whole fat body
SRR8522111,RNA-Seq,60,84594060,PRJNA518903,SAMN10862261,29655,37279290,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325448,GSM3588344,Illumina HiSeq 2500,BRB1_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588344,RAL-321_fatBody_T=ZT15,SRP183194,RAL-321,T=ZT15,Time-series for RAL-321,whole fat body
SRR8522112,RNA-Seq,60,68181900,PRJNA518903,SAMN10862260,29655,30405721,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325449,GSM3588345,Illumina HiSeq 2500,BRB3_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588345,RAL-321_fatBody_T=ZT17,SRP183194,RAL-321,T=ZT17,Time-series for RAL-321,whole fat body
SRR8522113,RNA-Seq,60,174733140,PRJNA518903,SAMN10862259,29655,76976379,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325450,GSM3588346,Illumina HiSeq 2500,BRB1_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588346,RAL-321_fatBody_T=ZT19,SRP183194,RAL-321,T=ZT19,Time-series for RAL-321,whole fat body
SRR8522114,RNA-Seq,60,185815980,PRJNA518903,SAMN10862258,29655,83100454,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325451,GSM3588347,Illumina HiSeq 2500,BRB1_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588347,RAL-321_fatBody_T=ZT21,SRP183194,RAL-321,T=ZT21,Time-series for RAL-321,whole fat body
SRR8522115,RNA-Seq,60,111525120,PRJNA518903,SAMN10862257,29655,49512116,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325452,GSM3588348,Illumina HiSeq 2500,BRB2_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588348,RAL-321_fatBody_T=ZT23,SRP183194,RAL-321,T=ZT23,Time-series for RAL-321,whole fat body
SRR8522116,RNA-Seq,60,142895940,PRJNA518903,SAMN10862256,29655,62633835,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325453,GSM3588349,Illumina HiSeq 2500,BRB4_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588349,RAL-321_gut_T=ZT1,SRP183194,RAL-321,T=ZT1,Time-series for RAL-321,whole gut
SRR8522117,RNA-Seq,60,127913100,PRJNA518903,SAMN10862255,29655,55663716,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325454,GSM3588350,Illumina HiSeq 2500,BRB4_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588350,RAL-321_gut_T=ZT3,SRP183194,RAL-321,T=ZT3,Time-series for RAL-321,whole gut
SRR8522118,RNA-Seq,60,49701660,PRJNA518903,SAMN10862254,29655,22428375,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325455,GSM3588351,Illumina HiSeq 2500,BRB5_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588351,RAL-321_gut_T=ZT5,SRP183194,RAL-321,T=ZT5,Time-series for RAL-321,whole gut
SRR8522119,RNA-Seq,60,59306220,PRJNA518903,SAMN10862253,29655,26559602,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325456,GSM3588352,Illumina HiSeq 2500,BRB4_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588352,RAL-321_gut_T=ZT9,SRP183194,RAL-321,T=ZT9,Time-series for RAL-321,whole gut
SRR8522120,RNA-Seq,60,115390320,PRJNA518903,SAMN10862252,29655,51048545,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325457,GSM3588353,Illumina HiSeq 2500,BRB5_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588353,RAL-321_gut_T=ZT11,SRP183194,RAL-321,T=ZT11,Time-series for RAL-321,whole gut
SRR8522121,RNA-Seq,60,117885300,PRJNA518903,SAMN10862251,29655,51585460,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325458,GSM3588354,Illumina HiSeq 2500,BRB4_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588354,RAL-321_gut_T=ZT13,SRP183194,RAL-321,T=ZT13,Time-series for RAL-321,whole gut
SRR8522122,RNA-Seq,60,40808640,PRJNA518903,SAMN10862250,29655,18353068,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325459,GSM3588355,Illumina HiSeq 2500,BRB6_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588355,RAL-321_gut_T=ZT15,SRP183194,RAL-321,T=ZT15,Time-series for RAL-321,whole gut
SRR8522123,RNA-Seq,60,238755060,PRJNA518903,SAMN10862362,29655,106753100,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325460,GSM3588356,Illumina HiSeq 2500,BRB6_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588356,RAL-321_gut_T=ZT17,SRP183194,RAL-321,T=ZT17,Time-series for RAL-321,whole gut
SRR8522124,RNA-Seq,60,40478880,PRJNA518903,SAMN10862361,29655,18263227,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325461,GSM3588357,Illumina HiSeq 2500,BRB6_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588357,RAL-321_gut_T=ZT19,SRP183194,RAL-321,T=ZT19,Time-series for RAL-321,whole gut
SRR8522125,RNA-Seq,60,77357040,PRJNA518903,SAMN10862360,29655,33896958,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325462,GSM3588358,Illumina HiSeq 2500,BRB4_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588358,RAL-321_gut_T=ZT21,SRP183194,RAL-321,T=ZT21,Time-series for RAL-321,whole gut
SRR8522126,RNA-Seq,60,130125060,PRJNA518903,SAMN10862359,29655,56992972,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325463,GSM3588359,Illumina HiSeq 2500,BRB5_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588359,RAL-321_gut_T=ZT23,SRP183194,RAL-321,T=ZT23,Time-series for RAL-321,whole gut
SRR8522127,RNA-Seq,60,63242700,PRJNA518903,SAMN10862358,28211,27568965,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325464,GSM3588360,Illumina HiSeq 2500,BRB8_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588360,RAL-563_brain_T=ZT1,SRP183194,RAL-563,T=ZT1,Time-series for RAL-563,whole brain
SRR8522128,RNA-Seq,60,113197680,PRJNA518903,SAMN10862357,28211,49103817,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325465,GSM3588361,Illumina HiSeq 2500,BRB9_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588361,RAL-563_brain_T=ZT3,SRP183194,RAL-563,T=ZT3,Time-series for RAL-563,whole brain
SRR8522129,RNA-Seq,60,131866800,PRJNA518903,SAMN10862356,28211,57573419,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325538,GSM3588362,Illumina HiSeq 2500,BRB7_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588362,RAL-563_brain_T=ZT5,SRP183194,RAL-563,T=ZT5,Time-series for RAL-563,whole brain
SRR8522130,RNA-Seq,60,158105580,PRJNA518903,SAMN10862355,28211,68549700,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325539,GSM3588363,Illumina HiSeq 2500,BRB7_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588363,RAL-563_brain_T=ZT7,SRP183194,RAL-563,T=ZT7,Time-series for RAL-563,whole brain
SRR8522131,RNA-Seq,60,81129780,PRJNA518903,SAMN10862354,28211,36003868,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325540,GSM3588364,Illumina HiSeq 2500,BRB8_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588364,RAL-563_brain_T=ZT9,SRP183194,RAL-563,T=ZT9,Time-series for RAL-563,whole brain
SRR8522132,RNA-Seq,60,98932860,PRJNA518903,SAMN10862353,28211,43608386,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325541,GSM3588365,Illumina HiSeq 2500,BRB9_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588365,RAL-563_brain_T=ZT11,SRP183194,RAL-563,T=ZT11,Time-series for RAL-563,whole brain
SRR8522133,RNA-Seq,60,90969720,PRJNA518903,SAMN10862352,28211,40052393,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325542,GSM3588366,Illumina HiSeq 2500,BRB7_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588366,RAL-563_brain_T=ZT13,SRP183194,RAL-563,T=ZT13,Time-series for RAL-563,whole brain
SRR8522134,RNA-Seq,60,116414760,PRJNA518903,SAMN10862351,28211,50444650,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325543,GSM3588367,Illumina HiSeq 2500,BRB7_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588367,RAL-563_brain_T=ZT15,SRP183194,RAL-563,T=ZT15,Time-series for RAL-563,whole brain
SRR8522135,RNA-Seq,60,195288180,PRJNA518903,SAMN10862350,28211,86471384,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325544,GSM3588368,Illumina HiSeq 2500,BRB8_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588368,RAL-563_brain_T=ZT17,SRP183194,RAL-563,T=ZT17,Time-series for RAL-563,whole brain
SRR8522136,RNA-Seq,60,126347280,PRJNA518903,SAMN10862277,28211,55472462,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325545,GSM3588369,Illumina HiSeq 2500,BRB7_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588369,RAL-563_brain_T=ZT19,SRP183194,RAL-563,T=ZT19,Time-series for RAL-563,whole brain
SRR8522137,RNA-Seq,60,57566100,PRJNA518903,SAMN10862276,28211,25410985,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325546,GSM3588370,Illumina HiSeq 2500,BRB7_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588370,RAL-563_brain_T=ZT21,SRP183194,RAL-563,T=ZT21,Time-series for RAL-563,whole brain
SRR8522138,RNA-Seq,60,168837480,PRJNA518903,SAMN10862275,28211,74074505,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325547,GSM3588371,Illumina HiSeq 2500,BRB8_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588371,RAL-563_brain_T=ZT23,SRP183194,RAL-563,T=ZT23,Time-series for RAL-563,whole brain
SRR8522139,RNA-Seq,60,32885820,PRJNA518903,SAMN10862274,28211,14454299,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325548,GSM3588372,Illumina HiSeq 2500,BRB2_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588372,RAL-563_fatBody_T=ZT1,SRP183194,RAL-563,T=ZT1,Time-series for RAL-563,whole fat body
SRR8522140,RNA-Seq,60,178417380,PRJNA518903,SAMN10862273,28211,77816071,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325549,GSM3588373,Illumina HiSeq 2500,BRB2_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588373,RAL-563_fatBody_T=ZT3,SRP183194,RAL-563,T=ZT3,Time-series for RAL-563,whole fat body
SRR8522141,RNA-Seq,60,107275860,PRJNA518903,SAMN10862272,28211,46944612,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325550,GSM3588374,Illumina HiSeq 2500,BRB2_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588374,RAL-563_fatBody_T=ZT5,SRP183194,RAL-563,T=ZT5,Time-series for RAL-563,whole fat body
SRR8522142,RNA-Seq,60,88173060,PRJNA518903,SAMN10862271,28211,38627056,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325551,GSM3588375,Illumina HiSeq 2500,BRB2_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588375,RAL-563_fatBody_T=ZT7,SRP183194,RAL-563,T=ZT7,Time-series for RAL-563,whole fat body
SRR8522143,RNA-Seq,60,75700380,PRJNA518903,SAMN10862382,28211,32901772,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325552,GSM3588376,Illumina HiSeq 2500,BRB3_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588376,RAL-563_fatBody_T=ZT9,SRP183194,RAL-563,T=ZT9,Time-series for RAL-563,whole fat body
SRR8522144,RNA-Seq,60,116077680,PRJNA518903,SAMN10862381,28211,51341301,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325553,GSM3588377,Illumina HiSeq 2500,BRB2_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588377,RAL-563_fatBody_T=ZT11,SRP183194,RAL-563,T=ZT11,Time-series for RAL-563,whole fat body
SRR8522145,RNA-Seq,60,133845660,PRJNA518903,SAMN10862380,28211,57924837,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325554,GSM3588378,Illumina HiSeq 2500,BRB2_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588378,RAL-563_fatBody_T=ZT13,SRP183194,RAL-563,T=ZT13,Time-series for RAL-563,whole fat body
SRR8522146,RNA-Seq,60,95257680,PRJNA518903,SAMN10862379,28211,41540481,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325555,GSM3588379,Illumina HiSeq 2500,BRB1_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588379,RAL-563_fatBody_T=ZT15,SRP183194,RAL-563,T=ZT15,Time-series for RAL-563,whole fat body
SRR8522147,RNA-Seq,60,195503820,PRJNA518903,SAMN10862378,28211,85204428,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325556,GSM3588380,Illumina HiSeq 2500,BRB2_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588380,RAL-563_fatBody_T=ZT17,SRP183194,RAL-563,T=ZT17,Time-series for RAL-563,whole fat body
SRR8522148,RNA-Seq,60,134550060,PRJNA518903,SAMN10862377,28211,59609948,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325557,GSM3588381,Illumina HiSeq 2500,BRB3_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588381,RAL-563_fatBody_T=ZT21,SRP183194,RAL-563,T=ZT21,Time-series for RAL-563,whole fat body
SRR8522149,RNA-Seq,60,43639080,PRJNA518903,SAMN10862376,28211,19488327,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325558,GSM3588382,Illumina HiSeq 2500,BRB3_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588382,RAL-563_fatBody_T=ZT23,SRP183194,RAL-563,T=ZT23,Time-series for RAL-563,whole fat body
SRR8522150,RNA-Seq,60,37801560,PRJNA518903,SAMN10862375,28211,16578233,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325559,GSM3588383,Illumina HiSeq 2500,BRB4_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588383,RAL-563_gut_T=ZT3,SRP183194,RAL-563,T=ZT3,Time-series for RAL-563,whole gut
SRR8522151,RNA-Seq,60,100495080,PRJNA518903,SAMN10862374,28211,44006132,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325560,GSM3588384,Illumina HiSeq 2500,BRB5_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588384,RAL-563_gut_T=ZT5,SRP183194,RAL-563,T=ZT5,Time-series for RAL-563,whole gut
SRR8522152,RNA-Seq,60,47506440,PRJNA518903,SAMN10862373,28211,21380089,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5325561,GSM3588385,Illumina HiSeq 2500,BRB4_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588385,RAL-563_gut_T=ZT9,SRP183194,RAL-563,T=ZT9,Time-series for RAL-563,whole gut
SRR8522153,RNA-Seq,60,111161460,PRJNA518903,SAMN10862372,28211,49045727,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5324880,GSM3588386,Illumina HiSeq 2500,BRB5_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588386,RAL-563_gut_T=ZT13,SRP183194,RAL-563,T=ZT13,Time-series for RAL-563,whole gut
SRR8522154,RNA-Seq,60,43790580,PRJNA518903,SAMN10862371,28211,19456112,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5324881,GSM3588387,Illumina HiSeq 2500,BRB6_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588387,RAL-563_gut_T=ZT15,SRP183194,RAL-563,T=ZT15,Time-series for RAL-563,whole gut
SRR8522155,RNA-Seq,60,93067800,PRJNA518903,SAMN10862384,28211,40811772,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5324882,GSM3588388,Illumina HiSeq 2500,BRB4_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588388,RAL-563_gut_T=ZT17,SRP183194,RAL-563,T=ZT17,Time-series for RAL-563,whole gut
SRR8522156,RNA-Seq,60,52406160,PRJNA518903,SAMN10862383,28211,23030188,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5324883,GSM3588389,Illumina HiSeq 2500,BRB5_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588389,RAL-563_gut_T=ZT19,SRP183194,RAL-563,T=ZT19,Time-series for RAL-563,whole gut
SRR8522157,RNA-Seq,60,81090720,PRJNA518903,SAMN10862427,28211,36057048,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5324884,GSM3588390,Illumina HiSeq 2500,BRB6_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588390,RAL-563_gut_T=ZT23,SRP183194,RAL-563,T=ZT23,Time-series for RAL-563,whole gut
SRR8522158,RNA-Seq,60,113935920,PRJNA518903,SAMN10862426,25205,50636802,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5324885,GSM3588391,Illumina HiSeq 2500,BRB9_A,SINGLE,cDNA,TRANSCRIPTOMIC,Drosophila melanogaster,ILLUMINA,2020-12-23T00:00:00Z,1,GSM3588391,RAL-774_brain_T=ZT1,SRP183194,RAL-774,T=ZT1,Time-series for RAL-774,whole brain
